GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0043117,0.00064,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,positive regulation of vascular permeability,other biological processes,P
GO:0043117,0.00064,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,positive regulation of vascular permeability,other biological processes,P
GO:0043117,0.00064,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,positive regulation of vascular permeability,other biological processes,P
GO:0043117,0.00064,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,positive regulation of vascular permeability,other biological processes,P
GO:0043117,0.00064,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,positive regulation of vascular permeability,other biological processes,P
GO:0043154,0.00419,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448638.3,105341865,NW_022994977.1,36098,51250,negative regulation of caspase activity,death,P
GO:0043154,0.00419,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448630.3,105341865,NW_022994977.1,36098,51250,negative regulation of caspase activity,death,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452242.3,105344453,NC_047561.1,57298356,57319025,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452246.3,105344453,NC_047561.1,57298338,57319019,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_034469266.1,105344453,NC_047561.1,57298286,57319025,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452259.3,105344453,NC_047561.1,57298310,57319019,myelin maintenance,developmental processes,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452242.3,105344453,NC_047561.1,57298356,57319025,myelin maintenance,developmental processes,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_034469267.1,105344453,NC_047561.1,57298356,57319025,myelin maintenance,developmental processes,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_034469267.1,105344453,NC_047561.1,57298356,57319025,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_034469266.1,105344453,NC_047561.1,57298286,57319025,myelin maintenance,developmental processes,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452254.3,105344453,NC_047561.1,57298356,57319019,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452246.3,105344453,NC_047561.1,57298338,57319019,myelin maintenance,developmental processes,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452259.3,105344453,NC_047561.1,57298310,57319019,myelin maintenance,cell organization and biogenesis,P
GO:0043217,0.00070,LOC105344453,0.0126616446720506,-0.424933866141119,band 4.1-like protein 1 isoform X1,XM_011452254.3,105344453,NC_047561.1,57298356,57319019,myelin maintenance,developmental processes,P
GO:0045070,0.00201,LOC105319268,0.00232364006111648,0.347636099396438,SRSF protein kinase 3 isoform X1,XM_011416728.3,105319268,NC_047566.1,50067896,50094239,positive regulation of viral genome replication,other biological processes,P
GO:0045070,0.00201,LOC105319268,0.00232364006111648,0.347636099396438,SRSF protein kinase 3 isoform X1,XM_011416731.2,105319268,NC_047566.1,50068599,50086825,positive regulation of viral genome replication,other biological processes,P
GO:0045070,0.00201,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448630.3,105341865,NW_022994977.1,36098,51250,positive regulation of viral genome replication,other biological processes,P
GO:0045070,0.00201,LOC105341865,0.00178611045906958,-0.4003132806943,ATP-dependent RNA helicase DDX3Y isoform X1,XM_011448638.3,105341865,NW_022994977.1,36098,51250,positive regulation of viral genome replication,other biological processes,P
GO:0045070,0.00201,LOC105319268,0.00232364006111648,0.347636099396438,SRSF protein kinase 3 isoform X1,XM_011416729.3,105319268,NC_047566.1,50068599,50087899,positive regulation of viral genome replication,other biological processes,P
GO:0045444,0.00296,LOC105345813,9.33829454893996e-05,-1.46739150256866,CCAAT/enhancer-binding protein gamma,XM_011454130.3,105345813,NW_022994989.1,123363,125069,fat cell differentiation,other biological processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_034458913.1,105329818,NC_047568.1,44079460,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431272.3,105329818,NC_047568.1,44095845,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431269.3,105329818,NC_047568.1,44072382,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067917.2,105329818,NC_047568.1,44072381,44110584,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431270.3,105329818,NC_047568.1,44072382,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_034458912.1,105329818,NC_047568.1,44072378,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431268.3,105329818,NC_047568.1,44072379,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431274.3,105329818,NC_047568.1,44072382,44110584,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431267.3,105329818,NC_047568.1,44072382,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431271.3,105329818,NC_047568.1,44072382,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067916.2,105329818,NC_047568.1,44072381,44110584,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_011431273.3,105329818,NC_047568.1,44099778,44113874,regulation of hemocyte differentiation,developmental processes,P
GO:0045610,0.00093,LOC105329818,0.00116842665878407,0.293917163714676,protein pangolin; isoforms A/H/I/S isoform X1,XM_020067915.2,105329818,NC_047568.1,44072382,44110584,regulation of hemocyte differentiation,developmental processes,P
GO:0045779,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_011437250.2,105333995,NC_047567.1,27525811,27535855,negative regulation of bone resorption,other biological processes,P
GO:0045779,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453222.1,105333995,NC_047567.1,27525810,27535855,negative regulation of bone resorption,other biological processes,P
GO:0045779,0.00436,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453223.1,105333995,NC_047567.1,27525798,27535855,negative regulation of bone resorption,other biological processes,P
GO:0045907,0.00194,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_011419146.3,105320994,NC_047565.1,54547357,54553986,positive regulation of vasoconstriction,other biological processes,P
GO:0045907,0.00194,LOC105320994,0.0127329872969548,-0.68688649365329,mesotocin receptor isoform X1,XM_034447434.1,105320994,NC_047565.1,54547352,54551395,positive regulation of vasoconstriction,other biological processes,P
GO:0045907,0.00194,LOC105343978,0.00364211618728522,-1.24392381687801,dopamine beta-hydroxylase isoform X2,XM_034483414.1,105343978,NC_047564.1,8884796,8893770,positive regulation of vasoconstriction,other biological processes,P
GO:0046135,0.00606,LOC105345957,0.0390827129471823,0.682134695136694,5(3)-deoxyribonucleotidase; cytosolic type isoform X1,XM_011454364.3,105345957,NC_047568.1,49934663,49939814,pyrimidine nucleoside catabolic process,other metabolic processes,P
GO:0046135,0.00606,LOC105345957,0.0390827129471823,0.682134695136694,5(3)-deoxyribonucleotidase; cytosolic type isoform X1,XM_034455165.1,105345957,NC_047568.1,49934663,49939335,pyrimidine nucleoside catabolic process,other metabolic processes,P
GO:0046549,0.00342,LOC105331184,0.0493453908552859,0.54541802452889,nuclear receptor ROR-beta isoform X1,XM_011433272.2,105331184,NC_047559.1,33376653,33382124,retinal cone cell development,developmental processes,P
GO:0046549,0.00342,LOC105331184,0.0493453908552859,0.54541802452889,nuclear receptor ROR-beta isoform X1,XM_020068520.2,105331184,NC_047559.1,33376653,33382124,retinal cone cell development,developmental processes,P
GO:0046549,0.00342,LOC105331184,0.0493453908552859,0.54541802452889,nuclear receptor ROR-beta isoform X1,XM_034451661.1,105331184,NC_047559.1,33376653,33382124,retinal cone cell development,developmental processes,P
GO:0048147,0.00013,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478001.1,105320049,NC_047563.1,10661164,10664242,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105334943,0.000731164519884976,-0.790010304498482,complement C1q-like protein 4,XM_011438572.3,105334943,NC_047565.1,2389138,2390731,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC117681168,0.00266257677073264,-1.03456977376766,complement C1q-like protein 3 isoform X2,XM_034444520.1,117681168,NC_047565.1,1074533,1076643,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105320320,0.0485446996352012,-0.16561590245567,complement C1q-like protein 4 isoform X2,XM_034444523.1,105320320,NC_047565.1,1060274,1066485,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC117681168,0.00266257677073264,-1.03456977376766,complement C1q-like protein 3 isoform X2,XM_034444521.1,117681168,NC_047565.1,1032408,1076643,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105336630,0.0365814471614406,-1.2415623279019,complement C1q-like protein 4 isoform X1,XM_034444499.1,105336630,NC_047565.1,946333,948082,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105336630,0.0365814471614406,-1.2415623279019,complement C1q-like protein 4 isoform X1,XM_011441021.3,105336630,NC_047565.1,946330,948082,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105320320,0.0485446996352012,-0.16561590245567,complement C1q-like protein 4 isoform X2,XM_034444522.1,105320320,NC_047565.1,1060274,1061448,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048147,0.00013,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478002.1,105320049,NC_047563.1,10661164,10664626,negative regulation of fibroblast proliferation,cell cycle and proliferation,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445034.3,105339468,NC_047565.1,23489213,23497103,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_034445684.1,105339468,NC_047565.1,23489213,23497104,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445031.3,105339468,NC_047565.1,23489213,23497103,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445030.3,105339468,NC_047565.1,23489213,23497104,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445032.3,105339468,NC_047565.1,23489213,23497103,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445033.3,105339468,NC_047565.1,23489213,23497104,pronephros development,developmental processes,P
GO:0048793,0.00022,LOC105339468,0.0149226424608973,-0.526087405401543,intraflagellar transport protein 46 homolog isoform X6,XM_011445029.3,105339468,NC_047565.1,23489213,23497103,pronephros development,developmental processes,P
GO:0050729,0.00070,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,positive regulation of inflammatory response,stress response,P
GO:0050729,0.00070,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,positive regulation of inflammatory response,stress response,P
GO:0050729,0.00070,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,positive regulation of inflammatory response,stress response,P
GO:0050729,0.00070,LOC105317370,0.0285012369595861,0.737487640319923,prostaglandin E2 receptor EP4 subtype,XM_011414002.3,105317370,NC_047568.1,35947246,35949776,positive regulation of inflammatory response,stress response,P
GO:0050729,0.00070,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,positive regulation of inflammatory response,stress response,P
GO:0050729,0.00070,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,positive regulation of inflammatory response,stress response,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_011437250.2,105333995,NC_047567.1,27525811,27535855,negative regulation of phagocytosis,cell organization and biogenesis,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453222.1,105333995,NC_047567.1,27525810,27535855,negative regulation of phagocytosis,cell organization and biogenesis,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_011437250.2,105333995,NC_047567.1,27525811,27535855,negative regulation of phagocytosis,transport,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453222.1,105333995,NC_047567.1,27525810,27535855,negative regulation of phagocytosis,transport,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453223.1,105333995,NC_047567.1,27525798,27535855,negative regulation of phagocytosis,transport,P
GO:0050765,0.00262,LOC105333995,0.0165496248223722,0.530050882548075,uncharacterized protein LOC105333995,XM_034453223.1,105333995,NC_047567.1,27525798,27535855,negative regulation of phagocytosis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_011431745.3,105330148,NC_047564.1,40967524,40979590,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_011431745.3,105330148,NC_047564.1,40967524,40979590,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_034445624.1,105339149,NC_047565.1,55678553,55682630,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_034443357.1,105330148,NC_047564.1,40966765,40979591,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_034445624.1,105339149,NC_047565.1,55678553,55682630,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_011444577.3,105339149,NC_047565.1,55678553,55682879,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_034443357.1,105330148,NC_047564.1,40966765,40979591,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_011431744.3,105330148,NC_047564.1,40967524,40979591,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105321796,1.58639231758969e-05,-2.90584655270624,uncharacterized protein LOC105321796,XM_034450855.1,105321796,NC_047566.1,29788656,29789630,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_011444578.3,105339149,NC_047565.1,55678553,55682630,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_011444578.3,105339149,NC_047565.1,55678553,55682630,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105330148,0.0311940315097117,-0.300998751283485,protein SSXT isoform X3,XM_011431744.3,105330148,NC_047564.1,40967524,40979591,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0050775,0.00434,LOC105339149,0.0265564380141319,0.609143435471825,vesicle-associated membrane protein 7-like,XM_011444577.3,105339149,NC_047565.1,55678553,55682879,positive regulation of dendrite morphogenesis,developmental processes,P
GO:0050775,0.00434,LOC105321796,1.58639231758969e-05,-2.90584655270624,uncharacterized protein LOC105321796,XM_034450855.1,105321796,NC_047566.1,29788656,29789630,positive regulation of dendrite morphogenesis,cell organization and biogenesis,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436258.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436259.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436265.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436262.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436263.3,105333342,NC_047561.1,29572411,29603650,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436261.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051646,0.00125,LOC105333342,0.0467719036333157,-0.29232626061832,MAP/microtubule affinity-regulating kinase 3 isoform X10,XM_011436266.3,105333342,NC_047561.1,29572411,29603670,mitochondrion localization,other biological processes,P
GO:0051771,0.00207,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478001.1,105320049,NC_047563.1,10661164,10664242,negative regulation of nitric-oxide synthase biosynthetic process,other metabolic processes,P
GO:0051771,0.00207,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478002.1,105320049,NC_047563.1,10661164,10664626,negative regulation of nitric-oxide synthase biosynthetic process,other metabolic processes,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456474.1,105328977,NC_047568.1,26610219,26621087,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456474.1,105328977,NC_047568.1,26610219,26621087,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456474.1,105328977,NC_047568.1,26610219,26621087,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456474.1,105328977,NC_047568.1,26610219,26621087,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456473.1,105328977,NC_047568.1,26673321,26684955,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_011430070.3,105328977,NC_047568.1,26610219,26684956,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105339649,0.00266257677073264,0.404338211114145,transcription initiation factor TFIID subunit 1,XM_011445286.3,105339649,NC_047565.1,57630715,57647843,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456473.1,105328977,NC_047568.1,26673321,26684955,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105339649,0.00266257677073264,0.404338211114145,transcription initiation factor TFIID subunit 1,XM_011445286.3,105339649,NC_047565.1,57630715,57647843,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456473.1,105328977,NC_047568.1,26673321,26684955,positive regulation of transcription initiation from RNA polymerase II promoter,cell organization and biogenesis,P
GO:0060261,0.00053,LOC105328977,0.0395269238939839,-0.324985741010733,general transcription factor IIF subunit 1 isoform X1,XM_034456473.1,105328977,NC_047568.1,26673321,26684955,positive regulation of transcription initiation from RNA polymerase II promoter,RNA metabolism,P
GO:0060305,0.00018,LOC105337712,0.00584729373816873,0.423378528027419,M-phase inducer phosphatase isoform X1,XM_011442589.3,105337712,NC_047562.1,48483398,48499127,regulation of cell diameter,other biological processes,P
GO:0060305,0.00018,LOC105337712,0.00584729373816873,0.423378528027419,M-phase inducer phosphatase isoform X1,XM_011442586.3,105337712,NC_047562.1,48483398,48503973,regulation of cell diameter,other biological processes,P
GO:0060305,0.00018,LOC105337712,0.00584729373816873,0.423378528027419,M-phase inducer phosphatase isoform X1,XM_011442578.3,105337712,NC_047562.1,48483398,48504068,regulation of cell diameter,other biological processes,P
GO:0060326,0.00109,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457018.3,105347802,NC_047565.1,9295358,9323597,cell chemotaxis,other biological processes,P
GO:0060326,0.00109,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457017.3,105347802,NC_047565.1,9295358,9323597,cell chemotaxis,other biological processes,P
GO:0060326,0.00109,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_011457019.3,105347802,NC_047565.1,9295358,9323597,cell chemotaxis,other biological processes,P
GO:0060326,0.00109,LOC105347802,1.31623375247697e-05,-0.631544947615955,multidrug resistance-associated protein 1 isoform X1,XM_020075131.2,105347802,NC_047565.1,9295415,9323597,cell chemotaxis,other biological processes,P
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457984.1,105341456,NC_047568.1,36656310,36662053,negative regulation of pathway-restricted SMAD protein phosphorylation,signal transduction,P
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457983.1,105341456,NC_047568.1,36650323,36662053,negative regulation of pathway-restricted SMAD protein phosphorylation,signal transduction,P
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457982.1,105341456,NC_047568.1,36656659,36662051,negative regulation of pathway-restricted SMAD protein phosphorylation,signal transduction,P
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457984.1,105341456,NC_047568.1,36656310,36662053,negative regulation of pathway-restricted SMAD protein phosphorylation,protein metabolism,P
